X,Y,Facies,Porosidad,Permeabilidad
965.0,509.0,arenisca,0.2079863997349284,605.3038112818624
975.0,509.0,arenisca,0.2270379983476229,719.6093510171057
985.0,509.0,arenisca,0.2066054391494635,91.83711164988884
995.0,509.0,arenisca,0.1992723461834727,14.661910482018534
1005.0,509.0,arenisca,0.1992723461834727,14.661910482018534
925.0,499.0,arenisca,0.197863453681497,185.68966667503764
935.0,499.0,arenisca,0.213924597348356,523.287810211899
945.0,499.0,arenisca,0.1944255831512351,600.7116981506385
955.0,499.0,arenisca,0.1993803191941618,315.07226366189417
965.0,499.0,arenisca,0.1912778106892395,415.0530640821479
975.0,499.0,arenisca,0.2174082836047196,408.8535113419191
985.0,499.0,arenisca,0.213427936266438,68.27614792959895
995.0,499.0,arenisca,0.2092211173741955,169.78032672940213
1005.0,499.0,arenisca,0.2092211173741955,169.78032672940213
925.0,489.0,arenisca,0.1956123086498763,344.2839811807561
935.0,489.0,arenisca,0.2019430998496686,550.7403587655334
945.0,489.0,arenisca,0.1995274841732985,137.00335797419163
955.0,489.0,arenisca,0.2061856473297989,249.76808399105948
965.0,489.0,arenisca,0.2053409680690854,41.43092508296011
975.0,489.0,arenisca,0.2255533501290056,21.109084754022472
985.0,489.0,arenisca,0.1969456211901015,73.13304020087203
995.0,489.0,arenisca,0.1883111086847146,460.4949857426108
1005.0,489.0,arenisca,0.1883111086847146,460.4949857426108
925.0,479.0,arenisca,0.1922329150064976,366.57498513143
935.0,479.0,arenisca,0.1965147029571174,452.9591610729664
945.0,479.0,arenisca,0.2082465144454454,23.41595847021097
955.0,479.0,arenisca,0.2054041148294101,4.015954970545069
965.0,479.0,arenisca,0.2162231747014513,68.437274365465
975.0,479.0,arenisca,0.1959977814900462,69.33657649142626
985.0,479.0,arenisca,0.1942432774430868,81.31672089206798
995.0,479.0,arenisca,0.1676973407751525,76.67720137514318
1005.0,479.0,arenisca,0.1676973407751525,76.67720137514318
925.0,469.0,arenisca,0.1802430526636199,369.44423191597554
935.0,469.0,arenisca,0.2033730163940348,245.14674778002
945.0,469.0,arenisca,0.2010123933857162,14.209132333085824
955.0,469.0,arenisca,0.1984359079342286,26.197239001014434
965.0,469.0,arenisca,0.200588514509073,40.789886887729786
975.0,469.0,arenisca,0.1943485253522326,416.3344045606811
985.0,469.0,arenisca,0.1879668814924774,151.01415200154116
995.0,469.0,arenisca,0.1814666522389833,646.7189487151862
1005.0,469.0,arenisca,0.1814666522389833,646.7189487151862
925.0,459.0,arenisca,0.1853229140449362,579.3179045066872
935.0,459.0,arenisca,0.2116349007534024,260.54616698711834
945.0,459.0,arenisca,0.2232238565572045,177.91139026648986
955.0,459.0,arenisca,0.1992248735061879,45.00208812913501
965.0,459.0,arenisca,0.1809057410360496,103.53069238756798
975.0,459.0,arenisca,0.2080678267729659,88.77542744068776
985.0,459.0,arenisca,0.193647342823909,344.5337721876469
995.0,459.0,arenisca,0.1862407530757623,1135.5884275632898
1005.0,459.0,arenisca,0.1862407530757623,1135.5884275632898
925.0,449.0,arenisca,0.1798558918192307,259.5559738640502
935.0,449.0,arenisca,0.2093733665840673,368.50760137930894
945.0,449.0,arenisca,0.2378923108118445,174.61958317465863
955.0,449.0,arenisca,0.2078060669348136,61.005351844470965
965.0,449.0,arenisca,0.1981951171159582,73.57194467648296
975.0,449.0,arenisca,0.1995288371712213,122.74712331197824
985.0,449.0,arenisca,0.1942340555952098,383.9219802272236
995.0,449.0,arenisca,0.1852697170934972,545.8689156884968
1005.0,449.0,arenisca,0.1852697170934972,545.8689156884968
201.0,456.0,lutita,0.0996822187081771,0.5463959629187493
211.0,456.0,lutita,0.0774053566587682,0.4364571073771172
221.0,456.0,lutita,0.1082224805059707,0.2737837397153913
231.0,456.0,lutita,0.1035733984304942,0.932671113828644
241.0,456.0,lutita,0.0931373405409926,0.7360149791993681
251.0,456.0,lutita,0.0922821273385264,0.7130272981334832
201.0,446.0,lutita,0.0826791188157271,0.3103279726736855
211.0,446.0,lutita,0.1048934622094134,0.5016701504871297
221.0,446.0,lutita,0.1121867117233961,0.6507562210309606
231.0,446.0,lutita,0.1234558897601921,0.3533481642735055
241.0,446.0,lutita,0.0994314032420191,0.9433861691159692
251.0,446.0,lutita,0.107252968953347,1.9793525100133869
201.0,436.0,lutita,0.0958681303290207,0.3162353942402275
211.0,436.0,lutita,0.1081041293315893,0.3828321787797189
221.0,436.0,lutita,0.1045803044137645,4.985772347998514
231.0,436.0,lutita,0.1019873762528497,2.011553152601819
241.0,436.0,lutita,0.0960614479710341,3.1640129342516694
251.0,436.0,lutita,0.1098688618854347,2.202042074477867
201.0,426.0,lutita,0.0961670756519008,0.4006578015120845
211.0,426.0,lutita,0.104443791049258,1.7139536256900871
221.0,426.0,lutita,0.1042389206322224,2.620725151300174
231.0,426.0,lutita,0.1064695654031678,5.584039758436255
241.0,426.0,lutita,0.0959742475000493,0.590701575557933
251.0,426.0,lutita,0.0832691805258546,0.2444508738932903
201.0,416.0,lutita,0.1031733456381299,1.5521195665011494
211.0,416.0,lutita,0.1097300178702404,1.211598031746537
221.0,416.0,lutita,0.1018359050977179,4.138668288411445
231.0,416.0,lutita,0.0815928971013299,1.943786569251602
241.0,416.0,lutita,0.0829715255663209,0.5937081471987925
251.0,416.0,lutita,0.1138497718787478,1.0033744546457903
201.0,406.0,lutita,0.0985827043515766,4.571021440257367
211.0,406.0,lutita,0.1036469018682088,2.826048978412023
221.0,406.0,lutita,0.1040921122482523,1.530877715603478
231.0,406.0,lutita,0.0880967322180378,1.2006634066229918
241.0,406.0,lutita,0.0721922815001895,0.3429955977087776
251.0,406.0,lutita,0.071357728554218,1.0185888839639048
201.0,396.0,lutita,0.1136535885445407,1.475286540288152
211.0,396.0,lutita,0.1141305263744972,6.36852896198514
221.0,396.0,lutita,0.1149823068607251,0.8991287746885953
231.0,396.0,lutita,0.0913515834503616,1.030291011375062
241.0,396.0,lutita,0.0996350740842687,1.4204257299867942
251.0,396.0,lutita,0.092954276337881,0.8022151446504413
201.0,386.0,lutita,0.1188901452887375,4.711549832089875
211.0,386.0,lutita,0.1127151382816999,2.144124484134272
221.0,386.0,lutita,0.1416570075555964,3.446096787339496
231.0,386.0,lutita,0.1274481105185351,2.1006404933952365
241.0,386.0,lutita,0.1051493302704,0.5449119052681606
251.0,386.0,lutita,0.0828951628459665,0.5697675833337121
201.0,376.0,lutita,0.1078346679694492,0.9182404003856058
211.0,376.0,lutita,0.1197048584534062,2.9560284928568463
221.0,376.0,lutita,0.1128920679598554,3.7957615701260514
231.0,376.0,lutita,0.1145625218328929,1.4186240258325578
241.0,376.0,lutita,0.0962460226311541,1.241846658854499
251.0,376.0,lutita,0.088796565565553,0.4093967030941642
40.0,549.0,lutita,0.1115944642366831,2.186525420561202
230.0,29.0,lutita,0.1179660131065291,0.848444180656019
690.0,529.0,arenisca,0.1867372069944834,316.90568880056463
110.0,259.0,lutita,0.0868861281304588,12.144336437558083
450.0,229.0,lutita,0.0852690592008224,3.9473714335717456
560.0,939.0,arenisca,0.1321485011824091,6.479178858727886
970.0,989.0,lutita,0.0891661217482469,0.4418717908890217
360.0,529.0,arenisca,0.1351741972867956,12.90486889495081
700.0,489.0,arenisca,0.1640145438005751,625.0451589318956
120.0,289.0,lutita,0.1005201427492416,1.9064384478835712
90.0,829.0,arenisca,0.1197030924176002,6.638529531331295
980.0,659.0,arenisca,0.1871637331185917,478.1938753637771
490.0,289.0,lutita,0.0919699687830727,36.724741335579154
780.0,669.0,arenisca,0.1756422563791495,629.1384684008476
50.0,779.0,arenisca,0.0917248411501537,0.6565636993406234
430.0,589.0,arenisca,0.1390570054993771,13.124324084599465
130.0,489.0,lutita,0.0993512819794523,8.681914709234288
280.0,929.0,arenisca,0.1291288837957473,73.61197546126017
